QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDRCARY,MEDR_ARY,MEDRGFTC,MEDR_FTC,MEDRMBMO,MEDR_BMO,MEDRMBX,MEDRMBX_,MEDRCY1,MEDRCY1_,MEDRCY2,MEDRCY2_,MEDRCY3,MEDRCY3_,MEDRCY4,MEDRCY4_,MEDRCY5,MEDRCY5_,MEDRCY6,MEDRCY6_,MEDRCY7,MEDRCY7_,MEDRCY8,MEDRCY8_,MEDRCY9,MEDRCY9_,MEDRPRNT,MEDR_RNT,MEDRNOUT,MEDR_OUT
20171,03388544,11,0,1,200,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389904,22,0,1,620,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390524,24,0,1,420,D,2,D,11,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390754,18,0,1,620,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391314,17,0,2,620,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394524,35,0,1,200,D,1,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395974,18,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396474,9,0,1,200,D,1,D,11,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,16,0,1,200,D,1,D,10,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,17,0,1,200,D,1,D,11,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,18,0,1,200,D,1,D,12,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396634,31,0,1,120,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408724,34,0,1,420,D,1,D,11,D,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410784,6,0,1,200,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411034,26,0,2,420,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411654,17,0,1,620,D,1,D,11,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411654,18,0,1,620,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411654,19,0,1,620,D,1,D,01,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411734,21,0,1,510,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412464,15,0,1,510,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412464,16,0,1,510,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412694,11,0,1,620,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413054,25,0,1,410,D,1,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413054,26,0,1,410,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413054,27,0,1,410,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415654,27,0,1,420,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415654,28,0,1,420,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416134,27,0,1,410,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416134,28,0,1,410,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416134,29,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417144,22,0,1,200,D,1,D,01,D,2850,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03418874,15,0,1,110,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422414,6,0,1,700,D,1,D,01,D,3500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425664,21,0,1,620,D,1,D,12,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425664,22,0,1,620,D,1,D,01,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425664,23,0,1,620,D,1,D,02,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427624,17,0,1,330,D,1,D,12,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427624,18,0,1,330,D,1,D,12,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428224,36,0,2,530,D,1,D,12,D,598,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441333,15,0,1,620,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441993,11,0,1,620,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442843,38,0,1,610,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442903,24,0,1,620,D,1,D,10,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442903,25,0,1,620,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442903,26,0,1,620,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443623,14,0,1,410,D,1,D,12,D,1425,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444303,16,0,1,510,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444303,17,0,1,620,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444643,16,0,1,620,D,1,D,10,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444643,17,0,1,620,D,1,D,11,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444643,18,0,1,620,D,1,D,12,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445183,38,0,1,620,D,1,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445553,25,0,1,110,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449543,32,0,1,620,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449543,33,0,1,635,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03461083,19,0,1,200,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461313,9,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461873,25,0,2,620,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462373,16,0,1,410,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464603,16,0,1,200,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464603,17,0,2,110,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464933,16,0,1,200,D,1,D,11,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465823,16,0,1,200,D,1,D,11,D,978,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466273,27,0,1,200,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466273,28,0,1,200,D,1,D,01,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466533,7,0,1,420,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466603,13,0,2,410,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469373,14,0,1,420,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492043,15,0,1,430,D,1,D,02,D,,H,410,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492043,15,1,1,410,D,1,D,02,D,710,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492043,15,2,1,420,D,1,D,02,D,390,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492043,16,0,1,510,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492043,17,0,1,620,D,1,D,02,D,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492253,13,0,1,620,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492253,14,0,1,620,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492253,15,0,1,620,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492273,17,0,1,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03493213,17,0,1,120,D,1,D,01,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494213,28,0,1,410,D,1,D,12,D,1425,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496433,14,0,2,120,D,1,D,12,D,396,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497823,14,0,1,620,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497823,15,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497823,16,0,1,620,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03499733,14,0,1,530,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03502283,12,0,1,420,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03502813,22,0,1,420,D,1,D,02,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03502813,23,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03503782,20,0,1,620,D,1,D,10,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03503782,21,0,1,620,D,1,D,12,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03504082,29,0,1,120,D,1,D,12,D,1260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508343,14,0,1,120,D,1,D,11,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508632,13,0,1,620,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508632,14,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508632,15,0,1,620,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03509502,30,0,2,200,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03510622,14,0,2,620,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03511082,13,0,2,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03512762,6,0,1,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03513072,11,0,1,200,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524542,18,0,1,120,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524542,19,0,1,120,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524542,20,0,1,120,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524732,29,0,2,620,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524782,12,0,1,420,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525552,21,0,2,655,D,1,D,11,D,88,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03525552,22,0,2,655,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03527792,20,0,2,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528482,19,0,1,900,D,1,D,12,D,,H,410,D,620,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528482,19,1,1,410,D,1,D,12,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528482,19,2,1,620,D,1,D,12,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528482,19,3,1,200,D,1,D,12,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528782,12,0,1,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03528962,20,0,1,200,D,1,D,12,D,1210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03529842,11,0,2,330,D,1,D,11,D,4233,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03529842,12,0,2,620,D,1,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03530192,15,0,1,420,D,2,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03531572,30,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03531572,31,0,1,620,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03531572,32,0,1,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533212,27,0,1,420,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533212,28,0,1,420,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533212,29,0,1,420,D,1,D,01,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533212,30,0,1,410,D,1,D,12,D,1425,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533212,31,0,1,410,D,1,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533882,21,0,1,200,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533882,22,0,1,620,D,1,D,01,D,60,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03546022,20,0,2,620,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03546492,16,0,1,200,D,1,D,02,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03546852,9,0,1,110,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03548762,10,0,1,620,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03548762,11,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03549642,31,0,1,900,D,1,D,01,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03549642,31,1,1,620,D,1,D,01,D,150,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03549642,31,2,1,420,D,1,D,01,D,300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03550432,12,0,1,110,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03550432,13,0,1,530,D,1,D,12,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03552232,7,0,1,620,D,2,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03554412,37,0,1,200,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03555642,18,0,1,330,D,1,D,01,D,236,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03566891,53,0,1,635,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03567141,9,0,1,110,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03567261,12,0,1,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03567261,13,0,1,620,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03568651,13,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03569291,13,0,1,900,D,1,D,12,D,,H,510,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03569291,13,1,1,510,D,1,D,12,D,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03569291,13,2,1,120,D,1,D,12,D,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03571714,24,0,1,655,D,1,D,12,D,88,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03574571,23,0,1,410,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03574811,19,0,1,120,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03574931,14,0,1,330,D,1,D,12,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03576151,20,0,1,200,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03589251,17,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03589881,34,0,1,620,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03590131,18,0,1,200,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591181,25,0,1,620,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591181,26,0,1,530,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591181,27,0,1,530,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,19,0,1,900,D,1,D,11,D,,H,620,D,420,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,19,1,1,620,D,1,D,11,D,370,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,19,2,1,420,D,1,D,11,D,816,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,19,3,1,110,D,1,D,11,D,773,U,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,20,0,1,200,D,1,D,11,D,2850,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,21,0,1,700,D,1,D,11,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,22,0,1,700,D,1,D,12,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,23,0,1,700,D,1,D,01,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,24,0,1,620,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,25,0,1,620,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591231,26,0,1,620,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591751,42,0,1,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03591981,10,0,1,510,D,1,D,12,D,71,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03592101,17,0,1,420,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,19,0,1,410,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,20,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,21,0,1,420,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,22,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
