QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDRCARY,MEDR_ARY,MEDRGFTC,MEDR_FTC,MEDRMBMO,MEDR_BMO,MEDRMBX,MEDRMBX_,MEDRCY1,MEDRCY1_,MEDRCY2,MEDRCY2_,MEDRCY3,MEDRCY3_,MEDRCY4,MEDRCY4_,MEDRCY5,MEDRCY5_,MEDRCY6,MEDRCY6_,MEDRCY7,MEDRCY7_,MEDRCY8,MEDRCY8_,MEDRCY9,MEDRCY9_,MEDRPRNT,MEDR_RNT,MEDRNOUT,MEDR_OUT
20171,03593671,23,0,1,510,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,24,0,1,510,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,25,0,1,620,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03593671,26,0,1,620,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594481,11,0,1,200,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594521,14,0,1,620,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594521,15,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594921,10,0,1,120,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594921,11,0,1,620,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594921,12,0,1,620,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594921,13,0,1,620,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594941,17,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594941,18,0,1,420,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03594941,19,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,14,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,15,0,1,900,D,1,D,12,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,15,1,1,120,D,1,D,12,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,15,2,1,410,D,1,D,12,D,59,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,15,3,1,420,D,1,D,12,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,15,4,1,620,D,1,D,12,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,16,0,1,900,D,1,D,01,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,16,1,1,200,D,1,D,01,D,180,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,16,2,1,420,D,1,D,01,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595321,16,3,1,620,D,1,D,01,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03595441,12,0,1,420,D,1,D,01,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03597841,21,0,1,110,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03598071,21,0,1,200,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03598211,12,0,1,620,D,1,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03598551,18,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03598881,20,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03599681,6,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03600051,13,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03600251,18,0,1,410,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03600251,19,0,1,900,D,1,D,02,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03600251,19,1,1,620,D,1,D,02,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03600251,19,2,1,410,D,1,D,02,D,437,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601021,34,0,1,120,D,1,D,12,D,567,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601551,12,0,1,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601891,18,0,1,620,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03602791,14,0,1,200,D,1,D,02,D,348,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03602961,35,0,1,410,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603431,19,0,1,110,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603431,20,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603431,21,0,1,200,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603531,41,0,1,655,D,1,D,02,D,88,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03603931,22,0,1,410,D,1,D,12,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603931,23,0,1,410,D,1,D,01,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03604001,8,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03604001,9,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03604001,10,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03604201,15,0,1,420,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605521,15,0,1,420,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605521,16,0,1,420,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605521,17,0,1,420,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03606221,26,0,1,420,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03608063,21,0,1,670,D,1,D,12,D,,H,655,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03608063,21,1,1,655,D,1,D,12,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03608063,21,2,1,620,D,1,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03441744,10,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03441744,11,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03441744,12,0,1,620,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03441744,13,0,1,620,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03442284,10,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03443674,31,0,1,120,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03443954,11,0,1,200,D,1,D,03,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03444434,29,0,1,120,D,1,D,03,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03444644,15,0,2,620,D,1,D,01,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03444644,16,0,2,620,D,1,D,01,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03445414,7,0,1,330,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03445414,8,0,1,330,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03445414,9,0,1,330,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03445554,22,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03445574,21,0,1,200,D,1,D,03,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447144,13,0,1,110,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447144,14,0,1,120,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447144,15,0,2,110,D,1,D,01,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449034,8,0,1,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449744,22,0,1,200,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03450654,13,0,1,200,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03460944,20,0,1,620,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462374,18,0,2,410,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464154,21,0,1,200,D,1,D,03,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464584,16,0,1,110,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465824,13,0,1,200,D,1,D,04,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466274,29,0,1,200,D,1,D,04,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03468594,6,0,1,510,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03468594,7,0,1,510,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03468594,8,0,1,510,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03468964,27,0,2,200,D,1,D,02,D,115,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03492254,24,0,1,635,D,1,D,04,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03492254,25,0,1,635,D,1,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03492254,26,0,2,620,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03492944,6,0,2,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03494214,27,0,1,410,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03495024,18,0,1,530,D,1,D,03,D,598,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495024,19,0,1,530,D,1,D,04,D,598,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495024,20,0,1,530,D,1,D,05,D,598,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495944,22,0,1,620,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495944,23,0,1,620,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495944,24,0,1,620,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03496004,19,0,1,620,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497004,15,0,1,420,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497334,10,0,1,330,D,1,D,05,D,4233,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03499604,8,0,1,120,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500274,12,0,1,620,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500634,14,0,1,200,D,1,D,03,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500634,15,0,1,410,D,1,D,04,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03501914,22,0,1,110,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501934,10,0,1,620,D,1,D,05,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03502814,19,0,1,120,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03502814,20,0,1,420,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03503643,55,0,1,200,D,1,D,03,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03503643,56,0,1,200,D,1,D,02,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03505143,23,0,1,420,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03506143,17,0,1,120,D,1,D,03,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03507343,27,0,1,635,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20172,03507663,11,0,1,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03507663,12,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03508633,10,0,2,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03511723,14,0,1,620,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03512953,13,0,1,510,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03513073,12,0,1,200,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03513653,21,0,1,410,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03523993,15,0,1,635,D,1,D,02,D,1112,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03524443,28,0,1,420,D,1,D,04,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526443,21,0,2,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527103,7,0,1,510,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527243,15,0,1,620,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527353,16,0,1,420,D,1,D,04,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527703,23,0,2,530,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527793,20,0,2,620,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528623,10,0,1,420,D,1,D,04,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528893,21,0,1,120,D,1,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,20,0,1,510,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,21,0,1,510,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,22,0,1,510,D,1,D,04,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,23,0,1,530,D,1,D,02,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,24,0,1,530,D,1,D,03,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528963,25,0,1,530,D,1,D,04,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03529533,28,0,1,620,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03529533,29,0,1,620,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03529533,30,0,1,620,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03530683,19,0,1,410,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03531573,27,0,2,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,14,0,1,900,D,1,D,03,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,14,1,1,110,D,1,D,03,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,14,2,1,420,D,1,D,03,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,14,3,1,620,D,1,D,03,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,15,0,1,900,D,1,D,04,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,15,1,1,420,D,1,D,04,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532713,15,2,1,620,D,1,D,04,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03533223,27,0,1,420,D,1,D,02,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03533223,28,0,1,420,D,1,D,03,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03533223,29,0,1,420,D,1,D,04,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03547953,23,0,1,410,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03548353,21,0,1,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551253,12,0,2,410,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551253,13,0,2,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552023,17,0,1,110,D,1,D,05,D,584,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552263,17,0,1,110,D,1,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03566532,33,0,1,200,D,1,D,02,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567392,9,0,1,620,D,1,D,01,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567392,10,0,1,620,D,1,D,02,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567392,11,0,1,620,D,1,D,03,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569462,9,0,1,620,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569672,17,0,1,420,D,1,D,01,D,2462,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572682,7,0,2,620,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03574042,27,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03574042,28,0,1,420,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03574042,29,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03574122,14,0,1,200,D,1,D,02,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03574632,15,0,1,410,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03574812,15,0,2,620,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03588292,9,0,1,330,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589022,21,0,1,620,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589532,15,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589532,16,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589832,34,0,1,620,D,1,D,04,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589832,35,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03589882,15,0,2,620,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
