QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,RENTCODE,RENT_ODE,BSNSPCTZ,BSNS_CTZ,QADRENTX,QADR_NTX,ANYVACAT,ANYV_CAT
20174,03649463,46,0,1,105,D,,A,281,D,1,D
20174,03649523,40,0,1,105,D,,A,760,D,1,D
20174,03649723,8,0,1,105,D,,A,2000,D,2,D
20174,03650053,17,0,1,200,D,,A,206,D,1,D
20174,03650263,25,0,1,105,D,,A,187,D,1,D
20174,03650263,26,0,1,105,D,,A,171,D,1,D
20174,03650393,32,0,1,160,D,,A,120,D,1,D
20174,03652223,25,0,1,105,D,,A,120,D,1,D
20174,03652353,24,0,1,200,D,,A,150,D,1,D
20174,03654183,49,0,1,105,D,,A,224,D,1,D
20174,03654333,50,0,1,105,D,,A,111,D,1,D
20174,03654333,51,0,1,105,D,,A,111,D,1,D
20174,03655073,26,0,1,105,D,,A,450,D,1,D
20174,03655593,21,0,1,105,D,,A,265,D,1,D
20174,03655623,40,0,1,105,D,,A,185,D,1,D
20174,03655623,41,0,1,105,D,,A,150,D,2,D
20174,03656653,26,0,1,170,D,,A,25,D,1,D
20174,03656803,27,0,1,200,D,,A,14,D,2,D
20174,03657533,16,0,1,105,D,,A,263,D,1,D
20174,03658143,45,0,1,105,D,,A,247,D,2,D
20174,03658343,13,0,1,105,D,,A,167,D,1,D
20174,03658343,14,0,1,105,D,,A,23,D,1,D
20174,03658653,28,0,1,105,D,,A,100,D,2,D
20174,03658913,32,0,1,105,D,,A,640,D,2,D
20174,03658953,17,0,1,105,D,,A,300,D,2,D
20174,03659023,17,0,1,105,D,,A,331,D,1,D
20174,03659114,56,0,1,180,D,,A,80,D,2,D
20174,03660373,25,0,1,105,D,,A,500,D,1,D
20174,03660643,16,0,1,180,D,,A,35,D,2,D
20174,03661803,10,0,1,105,D,,A,40,D,1,D
20174,03662673,34,0,1,105,D,,A,486,D,1,D
20174,03662943,50,0,1,105,D,,A,138,D,1,D
20174,03663363,25,0,1,105,D,,A,413,D,2,D
20174,03663973,34,0,1,105,D,,A,200,D,1,D
20174,03664413,40,0,1,105,D,,A,382,D,1,D
20174,03664793,47,0,1,105,D,,A,250,D,1,D
20174,03665833,65,0,1,105,D,,A,245,D,1,D
20174,03666053,26,0,1,105,D,,A,250,D,2,D
20174,03666203,36,0,1,105,D,,A,363,D,1,D
20174,03667623,52,0,1,105,D,,A,280,D,2,D
20174,03667653,19,0,1,105,D,,A,246,D,2,D
20174,03667913,19,0,1,105,D,,A,80,D,1,D
20174,03669243,6,0,1,105,D,,A,343,D,2,D
20174,03669683,21,0,1,105,D,,A,289,D,2,D
20174,03692742,38,0,1,105,D,,A,1200,D,1,D
20174,03692872,56,0,1,105,D,,A,176,D,1,D
20174,03693782,14,0,1,105,D,,A,300,D,2,D
20174,03694342,26,0,1,105,D,,A,276,F,1,D
20174,03695262,28,0,1,105,D,,A,1000,D,2,D
20174,03697043,18,0,1,105,D,,A,150,D,1,D
20174,03697043,19,0,1,160,D,,A,50,D,1,D
20174,03697412,32,0,1,105,D,,A,140,D,2,D
20174,03697852,16,0,1,200,D,,A,180,D,1,D
20174,03698132,12,0,1,105,D,,A,200,D,1,D
20174,03698252,22,0,1,105,D,,A,364,F,2,D
20174,03699512,32,0,1,105,D,,A,350,D,1,D
20174,03700372,32,0,1,105,D,1.0,D,0,D,1,D
20174,03700403,27,0,1,180,D,,A,100,D,1,D
20174,03700712,17,0,1,105,D,,A,100,D,1,D
20174,03701322,27,0,1,105,D,,A,425,D,2,D
20174,03701782,23,0,1,200,D,,A,60,D,2,D
20174,03702262,30,0,1,105,D,,A,910,D,1,D
20174,03702672,33,0,1,105,D,,A,680,D,1,D
20174,03713502,33,0,1,105,D,,A,150,D,1,D
20174,03714842,28,0,1,105,D,,A,200,D,1,D
20174,03715082,18,0,1,105,D,,A,85,D,1,D
20174,03715102,36,0,1,105,D,,A,771,D,1,D
20174,03715322,43,0,1,160,D,,A,120,D,1,D
20174,03715542,25,0,1,105,D,,A,460,D,1,D
20174,03715552,48,0,1,105,D,,A,600,D,2,D
20174,03716082,24,0,1,105,D,,A,298,D,1,D
20174,03716872,16,0,1,105,D,,A,150,D,2,D
20174,03717322,19,0,1,105,D,,A,66,D,1,D
20174,03717322,20,0,1,105,D,,A,170,D,1,D
20174,03717332,18,0,1,105,D,,A,235,D,1,D
20174,03717702,21,0,1,105,D,,A,200,D,2,D
20174,03718912,16,0,1,105,D,1.0,D,0,D,2,D
20174,03719552,30,0,1,105,D,,A,85,D,1,D
20174,03719822,34,0,1,200,D,,A,61,D,2,D
20174,03719923,40,0,1,105,D,,A,85,D,1,D
20174,03720032,37,0,1,105,D,,A,320,D,1,D
20174,03720032,38,0,1,105,D,,A,60,D,2,D
20174,03721862,44,0,1,105,D,,A,220,D,1,D
20174,03722532,42,0,1,105,D,,A,100,D,2,D
20174,03722592,34,0,1,105,D,,A,117,D,2,D
20174,03723252,42,0,1,105,D,.20,D,425,D,1,D
20174,03723262,27,0,1,105,D,,A,589,D,2,D
20174,03723482,24,0,1,105,D,,A,32,D,1,D
20174,03723582,43,0,1,105,D,,A,91,D,2,D
20174,03734482,47,0,1,105,D,,A,200,D,1,D
20174,03734583,7,0,1,105,D,,A,45,D,2,D
20174,03734812,19,0,1,105,D,,A,350,D,1,D
20174,03735802,28,0,1,200,D,,A,300,D,2,D
20174,03736152,21,0,1,105,D,,A,180,D,2,D
20174,03736282,26,0,1,105,D,,A,240,D,1,D
20174,03738162,47,0,1,105,D,,A,126,D,2,D
20174,03738522,53,0,1,105,D,,A,62,D,1,D
20174,03739802,15,0,1,105,D,,A,180,D,2,D
20174,03740932,20,0,1,105,D,,A,364,F,2,D
20174,03740932,21,0,1,105,D,,A,364,F,2,D
20174,03741102,11,0,1,105,D,,A,50,D,2,D
20174,03744082,25,0,1,105,D,,A,150,D,1,D
20174,03755221,18,0,1,105,D,,A,1300,D,1,D
20174,03755301,15,0,1,105,D,,A,70,D,1,D
20174,03755511,51,0,1,105,D,,A,600,D,1,D
20174,03755511,52,0,1,105,D,,A,250,D,1,D
20174,03755511,53,0,1,105,D,,A,100,D,1,D
20174,03755511,54,0,1,105,D,,A,200,D,1,D
20174,03755511,55,0,1,180,D,,A,40,D,1,D
20174,03756171,51,0,1,160,D,,A,300,D,1,D
20174,03756483,15,0,1,105,D,,A,170,D,2,D
20174,03756641,15,0,1,105,D,,A,1000,D,2,D
20174,03757091,32,0,1,170,D,,A,135,D,2,D
20174,03757301,6,0,1,105,D,,A,70,D,2,D
20174,03757901,14,0,1,200,D,,A,30,D,2,D
20174,03758071,20,0,1,105,D,,A,150,D,1,D
20174,03758221,28,0,1,160,D,,A,120,D,1,D
20174,03758321,21,0,1,160,D,,A,1,D,2,D
20174,03758651,31,0,1,105,D,,A,300,D,1,D
20174,03758801,38,0,1,105,D,,A,100,D,1,D
20174,03758911,9,0,1,105,D,,A,350,D,2,D
20174,03760021,18,0,1,105,D,,A,300,D,2,D
20174,03761231,30,0,1,105,D,,A,550,D,1,D
20174,03761641,26,0,1,105,D,,A,150,D,1,D
20174,03761671,11,0,1,105,D,,A,1,D,2,D
20174,03762503,16,0,1,105,D,,A,30,D,2,D
20174,03762651,33,0,1,160,D,,A,134,D,1,D
20174,03762881,11,0,1,105,D,,A,100,D,1,D
20174,03763233,12,0,1,105,D,,A,30,D,2,D
20174,03763443,12,0,1,105,D,,A,30,D,2,D
20174,03763461,13,0,1,105,D,,A,200,D,1,D
20174,03763851,22,0,1,200,D,,A,120,D,1,D
20174,03764661,30,0,1,105,D,,A,1000,D,2,D
20174,03764731,3,0,1,170,D,,A,350,D,2,D
20174,03764971,12,0,1,105,D,,A,125,D,2,D
20174,03765341,10,0,1,105,D,,A,70,D,2,D
20174,03765731,29,0,1,105,D,,A,500,D,1,D
20174,03765811,30,0,1,130,D,,A,750,D,1,D
20174,03776781,15,0,1,105,D,,A,125,D,2,D
20174,03776871,45,0,1,105,D,1.0,D,0,D,1,D
20174,03777464,14,0,1,105,D,,A,75,D,2,D
20174,03778261,28,0,1,160,D,,A,200,D,1,D
20174,03778361,12,0,1,170,D,,A,100,D,1,D
20174,03778861,8,0,1,105,D,,A,80,D,1,D
20174,03779511,17,0,1,105,D,,A,350,D,1,D
20174,03779561,23,0,1,105,D,,A,20,D,2,D
20174,03779891,13,0,1,105,D,,A,178,D,1,D
20174,03780141,20,0,1,105,D,,A,175,D,2,D
20174,03780921,23,0,1,105,D,,A,500,D,1,D
20174,03781141,7,0,1,105,D,,A,120,D,2,D
20174,03781421,25,0,1,105,D,,A,600,D,1,D
20174,03782111,20,0,1,105,D,,A,125,D,1,D
20174,03782221,60,0,1,105,D,,A,350,D,1,D
20174,03782651,22,0,1,105,D,,A,300,D,1,D
20174,03782911,25,0,1,105,D,,A,175,D,1,D
20174,03783881,14,0,1,105,D,,A,150,D,1,D
20174,03784471,16,0,1,105,D,,A,207,D,1,D
20174,03784501,7,0,1,105,D,,A,920,D,2,D
20174,03784951,27,0,1,105,D,,A,43,D,1,D
20174,03785061,6,0,1,105,D,,A,200,D,1,D
20174,03785442,21,0,1,105,D,,A,125,D,2,D
20174,03785442,22,0,1,105,D,,A,200,D,1,D
20174,03785741,18,0,1,105,D,,A,400,D,1,D
20174,03786521,15,0,1,105,D,,A,1800,D,1,D
20174,03786641,15,0,1,105,D,,A,100,D,1,D
20174,03786641,16,0,1,105,D,,A,100,D,1,D
20174,03786641,17,0,1,105,D,.25,D,150,D,1,D
20174,03786741,19,0,1,105,D,,A,680,D,1,D
20174,03786901,23,0,1,105,D,,A,3000,D,1,D
20174,03797441,18,0,1,105,D,,A,95,D,1,D
20174,03798361,31,0,1,105,D,,A,843,D,1,D
20174,03798411,24,0,1,105,D,1.0,D,0,D,1,D
20174,03798491,23,0,1,105,D,,A,470,D,1,D
20174,03798611,23,0,1,105,D,,A,200,D,1,D
20174,03800154,22,0,1,105,D,,A,1000,D,1,D
20174,03800351,36,0,1,105,D,,A,2000,D,1,D
20174,03800641,29,0,1,105,D,,A,120,D,1,D
20174,03800793,10,0,1,105,D,,A,150,D,1,D
20174,03800841,29,0,1,105,D,,A,450,D,1,D
20174,03801291,19,0,1,105,D,,A,300,D,1,D
20174,03801331,20,0,1,105,D,,A,300,D,2,D
20174,03802021,12,0,1,105,D,,A,90,D,1,D
20174,03802161,20,0,1,105,D,,A,150,D,2,D
20174,03803191,26,0,1,105,D,,A,350,D,1,D
20174,03803791,19,0,1,105,D,,A,175,D,1,D
20174,03804641,26,0,1,105,D,,A,300,D,1,D
20174,03804721,5,0,1,105,D,,A,50,D,1,D
20174,03805071,33,0,1,105,D,,A,72,D,1,D
20174,03806001,19,0,1,105,D,,A,276,F,1,D
20174,03806031,10,0,1,105,D,,A,1400,D,1,D
20174,03806031,11,0,1,180,D,,A,700,D,1,D
20174,03806521,23,0,1,105,D,,A,70,D,2,D
20174,03806711,24,0,1,105,D,,A,190,D,2,D
20174,03807341,30,0,1,105,D,,A,260,D,1,D
20174,03807501,45,0,1,105,D,,A,71,D,1,D
20174,03807751,34,0,1,105,D,,A,150,D,1,D
20174,03808211,2,0,1,105,D,,A,450,D,2,D
20181,03639634,28,0,1,105,D,,A,360,D,1,D
20181,03640434,24,0,1,105,D,,A,400,D,2,D
20181,03641404,13,0,1,105,D,,A,300,D,2,D
20181,03641744,34,0,1,170,D,,A,40,D,1,D
20181,03642614,51,0,1,105,D,,A,399,D,1,D
20181,03642734,49,0,1,105,D,,A,506,D,1,D
20181,03643194,38,0,1,105,D,,A,400,D,1,D
20181,03643374,24,0,1,105,D,,A,600,D,1,D
20181,03643404,90,0,1,105,D,,A,100,D,1,D
20181,03643764,76,0,1,105,D,,A,500,D,1,D
20181,03644734,29,0,1,105,D,,A,164,D,1,D
20181,03645714,24,0,1,105,D,,A,280,D,1,D
20181,03646174,61,0,1,105,D,,A,550,D,1,D
20181,03646184,25,0,1,105,D,,A,365,D,1,D
20181,03646384,57,0,1,105,D,,A,235,D,2,D
20181,03647844,53,0,1,105,D,,A,250,D,2,D
20181,03648144,63,0,1,105,D,,A,250,D,1,D
20181,03649084,995,0,1,140,D,,A,13032,D,2,D
20181,03649524,66,0,1,105,D,,A,110,D,1,D
20181,03649724,7,0,1,105,D,,A,765,D,2,D
20181,03650054,16,0,1,105,D,,A,203,D,1,D
20181,03650394,35,0,1,105,D,,A,105,D,1,D
20181,03655264,23,0,1,105,D,,A,637,D,1,D
20181,03655264,24,0,1,105,D,,A,100,D,1,D
20181,03655494,31,0,1,105,D,,A,400,D,1,D
20181,03655564,34,0,1,105,D,,A,200,D,1,D
20181,03655594,27,0,1,105,D,,A,122,D,1,D
20181,03655984,29,0,1,105,D,,A,165,D,1,D
20181,03658324,19,0,1,105,D,,A,120,D,2,D
20181,03661744,31,0,1,105,D,,A,654,D,2,D
20181,03661984,18,0,1,105,D,,A,400,D,1,D
20181,03663194,30,0,1,105,D,,A,291,D,1,D
20181,03664054,31,0,1,105,D,,A,50,D,1,D
20181,03664414,33,0,1,105,D,,A,220,D,1,D
20181,03664484,23,0,1,105,D,,A,175,D,1,D
20181,03665294,22,0,1,105,D,,A,300,D,1,D
20181,03665324,37,0,1,105,D,,A,200,D,1,D
20181,03665834,56,0,1,105,D,,A,125,D,1,D
20181,03667934,53,0,1,105,D,,A,350,D,1,D
20181,03668054,53,0,1,105,D,,A,425,D,1,D
20181,03671334,39,0,1,105,D,,A,350,D,2,D
20181,03693643,35,0,1,105,D,,A,128,D,1,D
20181,03697503,25,0,1,105,D,,A,70,D,2,D
20181,03697503,26,0,1,105,D,,A,1200,D,1,D
20181,03699683,54,0,1,105,D,,A,175,D,1,D
20181,03700523,41,0,1,105,D,,A,75,D,2,D
20181,03702043,41,0,1,105,D,,A,450,D,2,D
20181,03713503,41,0,1,105,D,,A,100,D,1,D
20181,03715103,22,0,1,105,D,,A,140,D,1,D
20181,03715493,48,0,1,105,D,,A,350,D,1,D
20181,03716513,34,0,1,105,D,,A,200,D,1,D
20181,03717063,94,0,1,105,D,,A,670,D,1,D
20181,03717333,14,0,1,105,D,,A,100,D,1,D
20181,03718913,23,0,1,105,D,,A,800,D,1,D
20181,03719523,20,0,1,105,D,,A,360,D,1,D
20181,03719553,37,0,1,105,D,,A,54,D,1,D
20181,03719924,47,0,1,105,D,,A,140,D,1,D
20181,03721663,33,0,1,130,D,,A,100,D,1,D
20181,03722183,40,0,1,105,D,,A,150,D,2,D
20181,03722183,41,0,1,105,D,,A,60,D,1,D
20181,03723523,33,0,1,105,D,,A,300,F,2,D
20181,03734153,42,0,1,105,D,,A,129,D,2,D
20181,03738163,60,0,1,105,D,,A,125,D,2,D
20181,03738843,14,0,1,105,D,,A,200,D,2,D
20181,03739293,43,0,1,105,D,,A,400,D,1,D
20181,03739543,42,0,1,105,D,,A,75,D,1,D
20181,03741733,13,0,1,105,D,,A,258,D,2,D
20181,03742983,28,0,1,105,D,,A,2000,D,2,D
20181,03756172,38,0,1,105,D,,A,650,D,1,D
20181,03756172,39,0,1,105,D,,A,100,D,2,D
20181,03756642,20,0,1,105,D,,A,1090,D,1,D
20181,03756852,2,0,1,105,D,,A,100,D,2,D
20181,03757072,14,0,1,105,D,,A,1900,D,1,D
20181,03757902,20,0,1,105,D,,A,30,D,2,D
20181,03758072,25,0,1,105,D,,A,200,D,2,D
20181,03758332,24,0,1,105,D,,A,80,D,1,D
20181,03758872,23,0,1,105,D,,A,200,D,1,D
20181,03758942,35,0,1,105,D,,A,820,D,2,D
20181,03759802,87,0,1,105,D,,A,332,D,1,D
20181,03759802,88,0,1,105,D,,A,434,D,1,D
20181,03759802,89,0,1,105,D,,A,350,D,1,D
20181,03759892,31,0,1,105,D,.99,D,4,D,1,D
20181,03760532,53,0,1,130,D,,A,250,D,1,D
20181,03760712,24,0,1,105,D,,A,220,D,1,D
20181,03760712,25,0,1,105,D,,A,40,D,1,D
20181,03760992,36,0,1,105,D,,A,340,D,2,D
20181,03761012,44,0,1,130,D,,A,26,D,1,D
20181,03761232,46,0,1,105,D,,A,750,D,1,D
20181,03761893,57,0,1,105,D,,A,210,D,2,D
20181,03762652,86,0,1,105,D,,A,120,D,2,D
20181,03763444,11,0,1,105,D,,A,25,D,2,D
20181,03763462,10,0,1,105,D,,A,150,D,2,D
20181,03763592,29,0,1,160,D,,A,35,D,2,D
20181,03764152,21,0,1,105,D,,A,300,D,1,D
20181,03777502,9,0,1,105,D,,A,450,D,1,D
20181,03778012,20,0,1,105,D,,A,106,D,1,D
20181,03778172,15,0,1,105,D,,A,30,D,2,D
20181,03778532,31,0,1,105,D,,A,174,D,1,D
20181,03778822,16,0,1,105,D,,A,295,F,1,D
20181,03779212,59,0,1,105,D,,A,265,D,1,D
20181,03779512,26,0,1,105,D,,A,597,D,1,D
20181,03779512,27,0,1,105,D,,A,400,D,1,D
20181,03781142,10,0,1,105,D,,A,400,D,2,D
20181,03782562,52,0,1,105,D,,A,150,D,1,D
20181,03784102,35,0,1,105,D,,A,500,D,1,D
20181,03784812,13,0,1,105,D,,A,900,D,1,D
20181,03784932,40,0,1,105,D,,A,100,D,2,D
20181,03785443,26,0,1,105,D,,A,230,D,1,D
20181,03785443,27,0,1,105,D,,A,110,D,1,D
20181,03785532,14,0,1,105,D,,A,337,D,2,D
20181,03786212,31,0,1,105,D,,A,375,D,1,D
20181,03786902,29,0,1,105,D,,A,50,D,2,D
20181,03798002,15,0,1,105,D,,A,140,D,1,D
20181,03798412,21,0,1,105,D,,A,675,D,1,D
20181,03798532,39,0,1,105,D,,A,300,D,1,D
20181,03798932,45,0,1,105,D,,A,30,D,1,D
20181,03799392,45,0,1,105,D,,A,400,D,1,D
20181,03799462,24,0,1,105,D,,A,1000,D,1,D
20181,03799522,20,0,1,200,D,,A,200,D,1,D
20181,03800222,9,0,1,105,D,,A,1000,D,1,D
20181,03802742,17,0,1,105,D,,A,40,D,1,D
20181,03804352,24,0,1,105,D,,A,450,D,1,D
20181,03804612,59,0,1,105,D,,A,730,D,1,D
20181,03805072,47,0,1,200,D,,A,120,D,1,D
20181,03805372,46,0,1,105,D,,A,260,D,2,D
20181,03806092,30,0,1,105,D,,A,115,D,1,D
20181,03807502,58,0,1,105,D,,A,205,D,1,D
20181,03807932,24,0,1,105,D,,A,120,D,1,D
20181,03819651,10,0,1,105,D,,A,70,D,2,D
20181,03820121,15,0,1,105,D,,A,200,D,1,D
20181,03821891,11,0,1,105,D,,A,130,D,1,D
20181,03824171,19,0,1,105,D,,A,256,D,1,D
20181,03824571,32,0,1,105,D,,A,84,D,1,D
20181,03824571,33,0,1,105,D,,A,90,D,1,D
20181,03824571,34,0,1,105,D,,A,75,D,1,D
20181,03825221,27,0,1,105,D,,A,155,D,1,D
20181,03825361,27,0,1,105,D,,A,1200,D,1,D
20181,03825571,25,0,1,105,D,,A,620,D,2,D
20181,03825811,31,0,1,105,D,,A,250,D,1,D
20181,03825893,6,0,1,180,D,,A,30,D,1,D
20181,03826251,8,0,1,105,D,,A,115,D,1,D
20181,03827411,12,0,1,105,D,,A,165,D,1,D
20181,03827741,18,0,1,105,D,,A,200,D,1,D
20181,03828161,11,0,1,105,D,,A,110,D,2,D
20181,03839911,18,0,1,105,D,,A,380,D,2,D
20181,03840221,22,0,1,105,D,,A,40,D,2,D
20181,03840221,23,0,1,105,D,,A,30,D,2,D
20181,03840791,26,0,1,105,D,,A,179,D,2,D
20181,03841091,7,0,1,200,D,,A,1600,D,2,D
20181,03841211,25,0,1,105,D,,A,200,D,1,D
20181,03842041,6,0,1,105,D,,A,400,D,2,D
20181,03842071,89,0,1,105,D,,A,150,D,2,D
20181,03842203,33,0,1,105,D,,A,275,D,1,D
20181,03842481,16,0,1,105,D,,A,65,D,2,D
20181,03842561,37,0,1,105,D,,A,720,D,1,D
20181,03842711,15,0,1,105,D,,A,641,D,2,D
20181,03843241,33,0,1,105,D,,A,180,D,1,D
20181,03843391,41,0,1,105,D,,A,1400,D,1,D
20181,03843531,8,0,1,105,D,,A,500,D,1,D
20181,03844071,40,0,1,105,D,,A,225,D,1,D
20181,03845201,28,0,1,105,D,,A,250,D,1,D
20181,03845711,25,0,1,105,D,1.0,D,0,D,1,D
20181,03845721,29,0,1,105,D,,A,700,D,2,D
20181,03845901,48,0,1,140,D,,A,80,D,2,D
20181,03846261,27,0,1,105,D,,A,50,D,1,D
20181,03847231,16,0,1,105,D,,A,140,D,2,D
20181,03847461,29,0,1,105,D,1.0,D,0,D,1,D
20181,03848161,27,0,1,105,D,,A,20,D,2,D
20181,03849643,18,0,1,105,D,,A,100,D,1,D
20181,03849821,20,0,1,105,D,,A,50,D,1,D
20181,03849821,21,0,1,105,D,,A,100,D,1,D
20181,03849821,22,0,1,200,D,,A,50,D,1,D
20181,03850253,17,0,1,105,D,,A,150,D,1,D
20181,03850253,18,0,1,105,D,,A,130,D,1,D
20181,03852651,44,0,1,105,D,,A,110,D,1,D
20181,03853411,18,0,1,105,D,,A,700,D,2,D
20181,03853591,26,0,1,105,D,,A,200,D,1,D
20181,03854411,35,0,1,105,D,,A,30,D,2,D
20181,03854991,15,0,1,105,D,,A,295,F,1,D
20181,03856991,19,0,1,105,D,,A,390,D,2,D
20181,03857071,27,0,1,105,D,,A,250,D,1,D
20181,03857071,28,0,1,105,D,,A,250,D,1,D
20181,03857071,29,0,1,105,D,,A,500,D,1,D
20181,03857561,44,0,1,105,D,,A,150,D,1,D
20181,03859131,29,0,1,105,D,,A,505,D,1,D
20181,03859321,18,0,1,105,D,,A,500,D,1,D
20181,03859971,10,0,1,105,D,,A,25,D,1,D
